pair_id,researcher_id,researcher_name,researcher_domain,researcher_keywords,researcher_source,grant_id,grant_title,grant_abstract,grant_funder,grant_amount_gbp,grant_domain,grant_source,overlap_score,label
PAIR_0141,00C1BE70-2524-471C-BA0E-BA07A0FC0C07,David Ryan Glowacki,Biomedical & Health,"cancer, diabetes, drug, clinical, biomedical, genomic",https://gtr.ukri.org/person/00C1BE70-2524-471C-BA0E-BA07A0FC0C07,0AF5D063-4580-42D4-B9A9-005CAB06FD35,Literary Mapping: Dickens and the Dynamics of Place,"Along with a large collection of nineteenth-century maps of London and topographical materials, The Museum of London (MoL) holds a series of 41 watercolours painted 1860-1870 by J.L. Stewart of 'real places' in Dickens's novels. The Bishopsgate Institute holds a further 60 Victorian watercolours of Dickensian places. Other holdings at MoL include paintings, panoramas, and stereographic images; the",Training Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=0AF5D063-4580-42D4-B9A9-005CAB06FD35,0.0,Average Fit
PAIR_0255,0107EC77-84F3-4182-B8B2-AD73ED7E4BB0,Michelle McKinley,Biomedical & Health,"cancer, diabetes, drug, clinical, biomedical, genomic",https://gtr.ukri.org/person/0107EC77-84F3-4182-B8B2-AD73ED7E4BB0,A801D76F-ADCA-4143-AD4A-01CEF616DD0F,Interpreting and targeting NERC-funded research outputs to inform and influence marine policy,"Knowledge exchange activities are often limited in funding, and the communication formats respected in the scientific community, such as peer-reviewed publications and scientific conference talks, are not appropriate to disseminate research to policy and decision makers. Policy makers and scientists communicate in their own jargon-centric languages, which leads to miscommunications and lack of und",Fellowship,0,Social Sciences,https://gtr.ukri.org/projects?ref=A801D76F-ADCA-4143-AD4A-01CEF616DD0F,0.0,Bad Fit
PAIR_0044,001743F2-D7F0-4DC0-912A-ACB441351939,Laura Conforti,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/001743F2-D7F0-4DC0-912A-ACB441351939,0C8EFA4E-C025-4E68-9E67-009F0D44E7B4,Molecular recognition in post-transcriptional regulation 2,"The functioning of the human body and of complex organisms in general requires different proteins to be produced in different types of cells. This cell-type-specific protein production is achieved by precisely regulating the translation of the genetic code into proteins. The two steps in this process of translation are, first, the translation of the DNA-encoded information into RNA and, then, the ",Intramural,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=0C8EFA4E-C025-4E68-9E67-009F0D44E7B4,0.3889,Good Fit
PAIR_0003,00E88C58-EA16-4756-856A-E77DF428EDF0,Nicola Holden,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/00E88C58-EA16-4756-856A-E77DF428EDF0,CB887CC7-BE83-4EF7-8451-01D3B37C59A7,Advanced high fidelity modelling of woven composites,"In the last decades, advanced composite laminates have represented one of the most used material technologies able to ensure unparalleled performance in terms of strength to weight ratio and range of applicability. However, the newest aerospace engineering challenges has led to ever increasing demand for better mechanical properties and higher reliability. Traditionally, the composites laminate ex",Studentship,0,Engineering & Physics,https://gtr.ukri.org/projects?ref=CB887CC7-BE83-4EF7-8451-01D3B37C59A7,0.375,Good Fit
PAIR_0206,008605AC-4E7A-4CEE-B1FD-0203BCF68AC8,Alan Bowman,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/008605AC-4E7A-4CEE-B1FD-0203BCF68AC8,C723D537-1AC6-4729-A749-01DD8316D0A3,Ages and Stages: translating research into practice,"This proposal builds on - and extends to new audiences and user communities - our NDA funded research project (2009-2012) entitled Ages and Stages: The Place of Theatre in Representations and Recollections of Ageing. It aims to develop some of the activities and research-led learning from that project and, in so doing, reach out to - and bring together - user communities who may not traditionally ",Research Grant,0,Social Sciences,https://gtr.ukri.org/projects?ref=C723D537-1AC6-4729-A749-01DD8316D0A3,0.0,Bad Fit
PAIR_0254,01714BCA-091E-4307-BE4D-816D46710A6A,Alessandro Sardini,Engineering & Physics,"engineering, materials, nanotechnology, quantum, photonics, semiconductor",https://gtr.ukri.org/person/01714BCA-091E-4307-BE4D-816D46710A6A,D18AC60D-EDF6-411B-8887-000259E64BDD,The Lowdown - An AI-based medical device that uniquely combines clinical guidance with real user experience to support improved contraceptive understanding and use.,"With the combined support of Innovate-UK and investment finance, Get The Lowdown Ltd (GTLD) will develop the first dedicated and clinically validated platform that combines the latest clinical guidance with real user experience to provide tailored contraceptive advice specific to the user across all forms of contraception and in doing so reducing the need for an appointment with a healthcare profe",Collaborative R&D,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=D18AC60D-EDF6-411B-8887-000259E64BDD,0.0,Bad Fit
PAIR_0014,0172F194-864E-4641-95A2-BD92C8CB1834,Martin Brand,Biology & Life Sciences,"biology, genetics, cell, molecular, microbiology, neuroscience",https://gtr.ukri.org/person/0172F194-864E-4641-95A2-BD92C8CB1834,0C8EFA4E-C025-4E68-9E67-009F0D44E7B4,Molecular recognition in post-transcriptional regulation 2,"The functioning of the human body and of complex organisms in general requires different proteins to be produced in different types of cells. This cell-type-specific protein production is achieved by precisely regulating the translation of the genetic code into proteins. The two steps in this process of translation are, first, the translation of the DNA-encoded information into RNA and, then, the ",Intramural,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=0C8EFA4E-C025-4E68-9E67-009F0D44E7B4,0.3889,Good Fit
PAIR_0034,014B5D50-1B76-4A7B-8435-A653096C475F,Giuseppe Battaglia,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/014B5D50-1B76-4A7B-8435-A653096C475F,A72795E7-6DB1-4F65-9DDB-0158A7609097,"Application of High-Fidelity, High-Speed Remote Entanglement of Trapped Ion Qubits to Fundamental Quantum Information Processing","Trapped ions have many useful properties that make them a suitable candidate for the implementation of quantum algorithms, such as long coherence times and the ability to entangle them in a highly controllable way through the mutual Coulomb repulsion of the ions that mediates a coupling between them. However, the number of qubits must be significantly increased to render quantum information proces",Studentship,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=A72795E7-6DB1-4F65-9DDB-0158A7609097,0.0667,Good Fit
PAIR_0258,0174F950-DD73-4DE1-B2DC-6F7E227CA073,Patrick Baker,Climate & Environment,"climate, carbon, greenhouse, sustainability, renewable, net zero",https://gtr.ukri.org/person/0174F950-DD73-4DE1-B2DC-6F7E227CA073,C35A668D-8FE1-444F-A215-00CF03515307,Thick Complex 3D Micro-Structure Manufacturing,"IBEX Innovations, a developer of advanced X-ray detectors for low-dose, high contrast imaging, are looking to identify techniques to manufacture a complex repeating 3D micro-scale structure at a thickness beyond what can be achieved using traditional electroforming methods.",Vouchers,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=C35A668D-8FE1-444F-A215-00CF03515307,0.0,Bad Fit
PAIR_0010,014B5D50-1B76-4A7B-8435-A653096C475F,Giuseppe Battaglia,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/014B5D50-1B76-4A7B-8435-A653096C475F,9CF669CB-6F23-4BB3-8DBD-00182DCCDB63,"Artists, Conservators and Game Developers: A comparative study of software preservation in three domains","The central research questions for this doctorate are:
How are artists documenting, preserving and maintaining their software-based art?
How do those processes differ from preservation processes within collecting institutions and the gaming industry, and why are they different?
What can we learn from the processes and practices of artists and the gaming industry that might inform the conservation ",Studentship,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=9CF669CB-6F23-4BB3-8DBD-00182DCCDB63,0.0667,Good Fit
PAIR_0053,0056D0F9-7813-4FBF-9FC4-57F49B0BA209,Peter Somogyi,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/0056D0F9-7813-4FBF-9FC4-57F49B0BA209,ABE24E15-98C8-4EEC-8C01-0138FDC213C7,Listen to us! The psychosocial impact of COVID-19 on adolescents - A mixed-methods study,"The continued impact of COVID-19 on adolescent mental health, educational attainment and future prospects is of great concern. The aim of our proposed study is to capture the experiences of adolescents as the pandemic unfolds and longer-term societal and economic consequences emerge. Adolescents may be of particular risk for adverse effects due to COVID-19 as this is a period of increased risk for",Research Grant,0,Social Sciences,https://gtr.ukri.org/projects?ref=ABE24E15-98C8-4EEC-8C01-0138FDC213C7,0.0714,Good Fit
PAIR_0292,014B5D50-1B76-4A7B-8435-A653096C475F,Giuseppe Battaglia,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/014B5D50-1B76-4A7B-8435-A653096C475F,0E31DE04-5865-4A32-8DBB-002258C175BD,Video Timelines,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Feasibility Studies,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=0E31DE04-5865-4A32-8DBB-002258C175BD,0.0,Bad Fit
PAIR_0142,06958A48-8D6D-4E9C-B204-570E76AB3CAA,Pat Doyle,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/06958A48-8D6D-4E9C-B204-570E76AB3CAA,BEA26281-78D5-4B56-834A-0038E625BC78,"HIV prevention in Tanzania: the role of types of sexual partnerships, early sexual histories and community factors","Nature of proposed research
HIV prevention among young people is an urgent priority. Research has shown that prevention interventions such as sex education in schools can increase knowledge about HIV and sexual and reproductive health. However, such interventions have not been able to reduce the number of young people infected with HIV and other sexually transmitted infections (STI). There is a ga",Fellowship,0,Social Sciences,https://gtr.ukri.org/projects?ref=BEA26281-78D5-4B56-834A-0038E625BC78,0.0,Average Fit
PAIR_0083,008014C3-24AB-4258-B493-9A4B3CC93A69,Jeffrey Hammond,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/008014C3-24AB-4258-B493-9A4B3CC93A69,09E9D9A8-C863-48AA-B42B-004D4B4A472D,Open Access Block Award 2023 - Armagh Observatory and Planetarium,"Abstracts are not currently available in GtR for all funded research. This is normally because the abstract was not required at the time of proposal submission, but may be because it included sensitive information such as personal details.",Research Grant,0,Artificial Intelligence,https://gtr.ukri.org/projects?ref=09E9D9A8-C863-48AA-B42B-004D4B4A472D,0.0714,Good Fit
PAIR_0071,0056D0F9-7813-4FBF-9FC4-57F49B0BA209,Peter Somogyi,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/0056D0F9-7813-4FBF-9FC4-57F49B0BA209,AB48F86D-0958-4C15-BF0D-01B12D608025,Golf for Healthy Ageing,"**Golf in Society CIC is driving a fast-growing social movement.**

We are introducing the social, health and wellbeing benefits of golf to our ageing population.

Older people with diagnosed health conditions enjoy moderate exercise, discover a renewed sense of purpose, enjoy the beautiful outdoors and meet new people. They discover how their local golf club can become an integral part of a happi",Small Business Research Initiative,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=AB48F86D-0958-4C15-BF0D-01B12D608025,0.0714,Good Fit
PAIR_0087,01222E1F-13BA-40DE-A5AB-251A80992C3C,Edward Codling,Cybersecurity & Computing,"cybersecurity, security, encryption, network, privacy, blockchain",https://gtr.ukri.org/person/01222E1F-13BA-40DE-A5AB-251A80992C3C,1349B1A8-C478-4D39-80E5-01252791A45F,Automated Personalised 4D Heart Modelling for Disease Prediction,"Generative statistical models of cardiac anatomy and function have a wide range of applications such as disease diagnosis, personalised medicine, generation of population and sub-population cohorts for in silico trials, etc. Geometric deep learning methods for cardiac anatomy have shown promising results for reconstructing the 3D biventricular cardiac anatomy shapes conditioned on population chara",Studentship,0,Biomedical & Health,https://gtr.ukri.org/projects?ref=1349B1A8-C478-4D39-80E5-01252791A45F,0.0667,Good Fit
PAIR_0098,008014C3-24AB-4258-B493-9A4B3CC93A69,Jeffrey Hammond,Artificial Intelligence,"machine learning, deep learning, neural, artificial intelligence, computer vision, natural language",https://gtr.ukri.org/person/008014C3-24AB-4258-B493-9A4B3CC93A69,B3502135-6820-437E-8C41-00E1440AF425,Development of beneficial microbiome communities to increase the resistance against abiotic stress in Carica papaya and Capsicum annuum,"Mexico, with Colima State as main producer, is the main exporter of Carica papaya and Capsicum annuum. Abiotic stress such as drought and heat are the major cause of fruit losses for both crops, a situation predicted to worsen under the prospect of changing climates. Enhancing crop productivity under changing climates is therefore of outermost importance to increase crop resilience against abiotic",Research Grant,0,Climate & Environment,https://gtr.ukri.org/projects?ref=B3502135-6820-437E-8C41-00E1440AF425,0.0714,Good Fit
